Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,65.44000244140625,66.4000015258789,65.44000244140625,65.88999938964844,49.952693939208984,5086100
2015-01-05,65.5,66.0999984741211,63.880001068115234,64.6500015258789,49.01262283325195,8007400
2015-01-06,65.62000274658203,65.75,63.70000076293945,64.33000183105469,48.7700309753418,5483700
2015-01-07,64.56999969482422,67.05000305175781,64.4800033569336,66.93000030517578,50.74114227294922,8283300
2015-01-08,68.16000366210938,68.29000091552734,67.41999816894531,67.62999725341797,51.2718391418457,7949000
2015-01-09,66.69000244140625,67.19999694824219,65.11000061035156,65.77999877929688,49.869300842285156,8779900
2015-01-12,66.33999633789062,66.93000030517578,65.30999755859375,65.76000213623047,49.8541374206543,6159800
2015-01-13,65.72000122070312,66.06999969482422,62.90999984741211,63.38999938964844,48.418174743652344,13908400
2015-01-14,62.619998931884766,64.06999969482422,61.86000061035156,63.70000076293945,48.65495300292969,9448300
2015-01-15,64.0,64.11000061035156,62.869998931884766,62.88999938964844,48.0362663269043,6149100
2015-01-16,62.95000076293945,64.62000274658203,62.63999938964844,64.54000091552734,49.29655075073242,8106000
2015-01-20,65.05999755859375,65.29000091552734,62.75,63.45000076293945,48.4640007019043,9065300
2015-01-21,63.099998474121094,63.45000076293945,62.279998779296875,62.70000076293945,47.891136169433594,7979500
2015-01-22,63.20000076293945,63.45000076293945,61.880001068115234,62.97999954223633,48.105010986328125,8941700
2015-01-23,63.65999984741211,63.65999984741211,62.349998474121094,62.43000030517578,47.684913635253906,6881100
2015-01-26,62.2599983215332,63.040000915527344,61.68000030517578,62.83000183105469,47.990440368652344,8181100
2015-01-27,62.33000183105469,63.5,62.20000076293945,63.099998474121094,48.1966667175293,6532300
2015-01-28,63.439998626708984,63.560001373291016,61.689998626708984,61.849998474121094,47.24188995361328,6910100
2015-01-29,62.119998931884766,63.380001068115234,61.59000015258789,63.119998931884766,48.21194076538086,8485600
2015-01-30,62.09000015258789,62.68000030517578,60.119998931884766,60.349998474121094,46.09618377685547,17582500
2015-02-02,61.4900016784668,61.4900016784668,58.650001525878906,60.70000076293945,46.36350631713867,11491100
2015-02-03,61.599998474121094,61.7599983215332,59.97999954223633,61.650001525878906,47.089134216308594,10721800
2015-02-04,58.95000076293945,58.95000076293945,56.650001525878906,56.90999984741211,43.468658447265625,31250600
2015-02-05,57.54999923706055,58.2599983215332,56.150001525878906,57.9900016784668,44.2935791015625,18964700
2015-02-06,57.709999084472656,57.83000183105469,56.689998626708984,56.900001525878906,43.46101760864258,13890900
2015-02-09,55.66999816894531,56.349998474121094,55.18000030517578,55.47999954223633,42.376399993896484,22522000
2015-02-10,55.93000030517578,57.0099983215332,55.599998474121094,56.88999938964844,43.45337677001953,18917000
2015-02-11,57.36000061035156,57.83000183105469,56.2599983215332,56.689998626708984,43.30061721801758,14681600
2015-02-12,57.400001525878906,57.58000183105469,56.15999984741211,57.04999923706055,43.57559585571289,11940900
2015-02-13,57.349998474121094,58.099998474121094,56.900001525878906,58.04999923706055,44.33940505981445,11303200
2015-02-17,58.95000076293945,59.0,57.900001525878906,58.720001220703125,44.851158142089844,12789700
2015-02-18,59.150001525878906,59.47999954223633,58.310001373291016,59.2400016784668,45.24834442138672,10781700
2015-02-19,58.91999816894531,59.08000183105469,58.650001525878906,59.0,45.06502151489258,8665500
2015-02-20,59.61000061035156,61.34000015258789,59.220001220703125,61.29999923706055,46.821807861328125,15534000
2015-02-23,61.540000915527344,61.900001525878906,60.2400016784668,60.56999969482422,46.26422119140625,11582700
2015-02-24,60.849998474121094,61.29999923706055,60.52000045776367,60.869998931884766,46.49335479736328,7900700
2015-02-25,61.099998474121094,61.099998474121094,60.209999084472656,60.619998931884766,46.302406311035156,9983900
2015-02-26,60.349998474121094,60.810001373291016,60.27000045776367,60.52000045776367,46.22602844238281,7328200
2015-02-27,60.529998779296875,60.9900016784668,60.369998931884766,60.5,46.21074676513672,8649100
2015-03-02,60.5,60.75,60.060001373291016,60.459999084472656,46.18019485473633,6150900
2015-03-03,60.349998474121094,60.45000076293945,59.439998626708984,59.619998931884766,45.53858947753906,7421000
2015-03-04,59.31999969482422,60.41999816894531,59.029998779296875,60.27000045776367,46.03508377075195,8536000
2015-03-05,57.209999084472656,59.47999954223633,56.650001525878906,56.86000061035156,43.43046188354492,47051800
2015-03-06,56.95000076293945,57.400001525878906,55.439998626708984,55.63999938964844,42.49861526489258,22853000
2015-03-09,55.93000030517578,56.029998779296875,55.2599983215332,55.540000915527344,42.4222297668457,14779900
2015-03-10,55.220001220703125,56.29999923706055,54.779998779296875,55.84000015258789,42.651371002197266,17907700
2015-03-11,56.189998626708984,56.880001068115234,55.65999984741211,56.619998931884766,43.247161865234375,14629000
2015-03-12,56.779998779296875,58.90999984741211,56.650001525878906,58.0,44.30121612548828,18227800
2015-03-13,58.119998931884766,58.869998931884766,57.349998474121094,58.0,44.30121612548828,10114500
2015-03-16,58.459999084472656,59.70000076293945,58.33000183105469,59.119998931884766,45.15667724609375,12098700
2015-03-17,58.720001220703125,60.18000030517578,58.70000076293945,59.72999954223633,45.62260818481445,10983600
2015-03-18,59.7599983215332,60.41999816894531,59.25,59.88999938964844,45.74482345581055,11889200
2015-03-19,60.09000015258789,61.47999954223633,59.9900016784668,61.189998626708984,46.7377815246582,14110500
2015-03-20,61.5,61.72999954223633,60.31999969482422,60.400001525878906,46.13437271118164,13313100
2015-03-23,60.04999923706055,61.189998626708984,59.619998931884766,60.47999954223633,46.195472717285156,7926400
2015-03-24,60.650001525878906,60.81999969482422,59.45000076293945,59.630001068115234,45.546226501464844,7970000
2015-03-25,60.08000183105469,60.09000015258789,58.209999084472656,58.220001220703125,44.46925735473633,11619200
2015-03-26,57.97999954223633,58.09000015258789,57.220001220703125,57.27000045776367,43.743629455566406,10853900
2015-03-27,57.630001068115234,58.04999923706055,57.310001373291016,57.650001525878906,44.03388977050781,6830100
2015-03-30,57.93000030517578,58.34000015258789,57.790000915527344,58.2400016784668,44.48453140258789,5781900
2015-03-31,58.0099983215332,58.810001373291016,57.709999084472656,58.540000915527344,44.713680267333984,12313600
2015-04-01,58.47999954223633,58.4900016784668,56.33000183105469,57.099998474121094,43.61378479003906,14903300
2015-04-02,57.439998626708984,57.810001373291016,56.900001525878906,57.0099983215332,43.5450325012207,8787000
2015-04-06,56.810001373291016,57.88999938964844,56.68000030517578,57.61000061035156,44.00333023071289,10280100
2015-04-07,58.25,58.75,57.790000915527344,58.41999816894531,44.62201690673828,10171500
2015-04-08,58.5,58.97999954223633,57.95000076293945,58.810001373291016,44.91990661621094,11075800
2015-04-09,59.20000076293945,60.43000030517578,59.04999923706055,60.31999969482422,46.073265075683594,12698000
2015-04-10,60.5,62.33000183105469,60.31999969482422,62.0,47.35647201538086,17894700
2015-04-13,61.810001373291016,62.15999984741211,61.060001373291016,61.20000076293945,47.13312911987305,11400900
2015-04-14,61.400001525878906,61.810001373291016,60.5099983215332,61.720001220703125,47.533599853515625,13071400
2015-04-15,62.099998474121094,62.70000076293945,61.970001220703125,62.029998779296875,47.77235412597656,11534200
2015-04-16,61.79999923706055,62.90999984741211,61.650001525878906,62.59000015258789,48.203643798828125,9815600
2015-04-17,62.119998931884766,62.790000915527344,61.869998931884766,62.290000915527344,47.97259521484375,9905600
2015-04-20,62.90999984741211,64.0,62.79999923706055,63.540000915527344,48.93527603149414,12779200
2015-04-21,63.88999938964844,64.23999786376953,63.27000045776367,63.61000061035156,48.98918533325195,8457300
2015-04-22,63.599998474121094,64.7300033569336,63.560001373291016,64.5199966430664,49.69001770019531,13874300
2015-04-23,65.26000213623047,65.30999755859375,62.72999954223633,64.25,49.48207473754883,18405300
2015-04-24,64.30999755859375,66.37000274658203,64.13999938964844,66.06999969482422,50.88374710083008,14859500
2015-04-27,66.0199966430664,66.66000366210938,64.86000061035156,65.0199966430664,50.07508850097656,18141700
