Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,164.7100067138672,165.0800018310547,162.72999572753906,164.05999755859375,136.0706787109375,2116400
2015-01-05,163.0,163.63999938964844,160.0800018310547,160.36000061035156,133.00192260742188,3692900
2015-01-06,160.82000732421875,161.3699951171875,157.74000549316406,158.64999389648438,131.5836639404297,3532000
2015-01-07,159.89999389648438,160.27999877929688,158.94000244140625,159.8000030517578,132.5374755859375,3081300
2015-01-08,160.64999389648438,163.69000244140625,160.52000427246094,163.6300048828125,135.7140350341797,3142900
2015-01-09,163.85000610351562,164.0,161.27000427246094,161.6199951171875,134.0469970703125,2378600
2015-01-12,162.38999938964844,162.38999938964844,160.02000427246094,160.74000549316406,133.31712341308594,2149200
2015-01-13,162.22999572753906,164.3800048828125,159.4499969482422,160.6199951171875,133.21755981445312,2703000
2015-01-14,159.0399932861328,160.52999877929688,158.5,159.83999633789062,132.57064819335938,1983500
2015-01-15,160.88999938964844,161.44000244140625,159.3699951171875,159.66000366210938,132.4213409423828,1876800
2015-01-16,159.86000061035156,162.17999267578125,159.08999633789062,162.0,134.36215209960938,2349700
2015-01-20,162.72000122070312,163.39999389648438,160.05999755859375,161.94000244140625,134.3123779296875,2091800
2015-01-21,161.66000366210938,163.3699951171875,161.02000427246094,162.5399932861328,134.81002807617188,1597700
2015-01-22,163.25999450683594,165.99000549316406,162.1300048828125,165.88999938964844,137.5884552001953,2225800
2015-01-23,165.75,165.97999572753906,163.91000366210938,164.02000427246094,136.0375518798828,2245600
2015-01-26,163.6199951171875,164.27999877929688,161.8000030517578,164.24000549316406,136.21998596191406,3556300
2015-01-27,162.30999755859375,165.13999938964844,160.94000244140625,163.6300048828125,135.7140350341797,4190700
2015-01-28,164.61000061035156,166.57000732421875,163.75999450683594,163.94000244140625,135.97116088867188,3574600
2015-01-29,164.07000732421875,166.16000366210938,162.8800048828125,166.1300048828125,137.7875518798828,2674600
2015-01-30,164.75,165.22000122070312,162.3000030517578,162.3000030517578,134.6109619140625,3561900
2015-02-02,162.1199951171875,164.6199951171875,160.88999938964844,164.4199981689453,136.36924743652344,2379700
2015-02-03,165.1699981689453,166.19000244140625,164.7100067138672,165.94000244140625,137.62998962402344,2604800
